DR_NO,DATE,AREA,AREA_NAME,PREMISE_CODE,PREMISE_DESC,RPT DIST NO,PART 1-2,CRM CD,CRM CD DESC,NUM_CRIMES_DATE,NUM_CRIMES_AREA,NUM_CRIMES_AREA_NAME,NUM_CRIMES_TYPE,NUM_CRIMES_TYPE_DESC,NUM_CRIMES_DISTRICT,NUM_CRIMES_CODE,NUM_CRIMES_PREMISE,NUM_CRIMES_PREMISE_DESC,NUM_SIMILAR_VICTIM_DESCENT,NUM_GENDER_DIVERSITY,NUM_WEAPON_USED_IN_AREA,NUM_VICTIM_DESCENT_COMMON_IN_WEAPON,NUM_AREA_COMMON_FOR_VICTIM_DESCENT,IS_HIGH_CRIME_RATE_AREA,IS_VICTIM_FEMALE,IS_VICTIM_MALE,IS_CRIME_INVOLVING_MINOR,IS_CRIME_INVOLVING_ADULT,IS_CRIME_INVOLVING_SENIOR,IS_HIGH_NIGHT_CRIME_AREA,IS_HIGH_DAY_CRIME_AREA
200105686,1/25/2020,1,Central,102,SIDEWALK,155,1,440,THEFT PLAIN - PETTY ($950 & UNDER),30,794,794,584,75,14,75,129,129,188,492,0,1,0,1,0,0,0,1,0,0,0
200105687,1/24/2020,1,Central,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,162,1,310,BURGLARY,31,794,794,584,23,90,23,2,2,83,492,0,1,0,1,0,0,1,0,0,0,0
200105688,1/24/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",138,2,900,VIOLATION OF COURT ORDER,31,794,794,416,5,26,5,108,108,231,492,0,1,0,1,0,0,0,1,0,0,0
200105690,1/17/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",176,1,310,BURGLARY,36,794,794,584,23,9,23,108,108,188,492,0,1,0,1,0,0,0,0,1,0,0
200105692,1/25/2020,1,Central,102,SIDEWALK,158,2,762,LEWD CONDUCT,30,794,794,416,2,15,2,129,129,304,640,0,1,0,1,0,0,0,1,0,0,0
200105693,1/24/2020,1,Central,707,GARAGE/CARPORT,111,1,330,BURGLARY FROM VEHICLE,31,794,794,584,127,48,127,13,13,304,492,0,1,0,1,0,0,0,0,1,0,0
200105695,1/24/2020,1,Central,203,OTHER BUSINESS,146,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),31,794,794,584,50,6,50,40,40,188,492,0,1,0,1,0,0,0,1,0,0,0
210716708,5/1/2020,7,Wilshire,203,OTHER BUSINESS,723,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,11,11,416,2,1,2,40,40,83,492,0,1,0,0,0,0,0,1,0,0,0
200105697,1/25/2020,1,Central,406,OTHER STORE,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),30,794,794,584,50,90,50,15,15,304,492,0,1,0,1,0,0,0,1,0,0,0
200105699,1/25/2020,1,Central,404,DEPARTMENT STORE,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),30,794,794,584,50,90,50,35,35,304,640,0,1,0,1,0,0,0,1,0,0,0
200105700,1/22/2020,1,Central,108,PARKING LOT,111,1,510,VEHICLE - STOLEN,19,794,794,584,51,48,51,74,74,64,936,0,1,0,1,0,0,1,0,0,0,0
200105701,1/25/2020,1,Central,101,STREET,157,1,210,ROBBERY,30,794,794,584,35,13,35,215,215,188,492,0,1,0,1,0,0,0,1,0,0,0
200105705,1/25/2020,1,Central,403,DRUG STORE,163,1,210,ROBBERY,30,794,794,584,35,15,35,9,9,188,492,0,0,0,1,0,0,0,1,0,0,0
200105706,1/16/2020,1,Central,210,RESTAURANT/FAST FOOD,152,1,440,THEFT PLAIN - PETTY ($950 & UNDER),33,794,794,584,75,45,75,15,15,188,640,0,1,0,1,0,0,0,1,0,0,0
200105707,1/25/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",155,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),30,794,794,416,27,14,27,39,39,188,492,0,1,0,1,0,0,0,1,0,0,0
200105708,1/24/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",118,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",31,794,794,416,53,12,53,39,39,304,640,0,1,0,1,0,0,0,1,0,0,0
200105709,1/25/2020,1,Central,713,CONVENTION CENTER,181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",30,794,794,584,45,11,45,1,1,83,492,0,1,0,1,0,0,0,1,0,0,0
200105710,1/25/2020,1,Central,101,STREET,138,1,330,BURGLARY FROM VEHICLE,30,794,794,584,127,26,127,215,215,304,640,0,1,0,1,0,0,0,1,0,0,0
200105713,1/24/2020,1,Central,101,STREET,118,1,330,BURGLARY FROM VEHICLE,31,794,794,584,127,12,127,215,215,304,640,0,1,0,1,0,0,0,1,0,0,0
200105714,1/25/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",101,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,794,794,416,53,8,53,39,39,231,492,0,1,0,1,0,0,0,1,0,0,0
200105715,1/25/2020,1,Central,102,SIDEWALK,182,1,210,ROBBERY,30,794,794,584,35,43,35,129,129,231,492,0,0,0,1,0,0,0,1,0,0,0
200309004,3/8/2020,3,Southwest,222,LAUNDROMAT,335,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,14,14,416,53,1,53,1,1,71,932,0,1,0,0,0,0,0,1,0,0,0
200105718,1/25/2020,1,Central,108,PARKING LOT,191,2,237,CHILD NEGLECT (SEE 300 W.I.C.),30,794,794,416,1,4,1,74,74,304,492,0,1,0,1,0,0,0,0,1,0,0
200105720,1/25/2020,1,Central,103,ALLEY,185,2,624,BATTERY - SIMPLE ASSAULT,30,794,794,416,118,20,118,6,6,188,640,0,1,0,1,0,0,0,1,0,0,0
200105721,1/26/2020,1,Central,102,SIDEWALK,154,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,794,794,584,43,19,43,129,129,304,492,0,0,0,1,0,0,0,1,0,0,0
200105723,1/25/2020,1,Central,102,SIDEWALK,153,2,624,BATTERY - SIMPLE ASSAULT,30,794,794,416,118,33,118,129,129,188,492,0,1,0,1,0,0,0,1,0,0,0
200105724,1/26/2020,1,Central,203,OTHER BUSINESS,162,1,761,BRANDISH WEAPON,37,794,794,584,14,90,14,40,40,45,492,0,0,0,1,0,0,0,1,0,0,0
200105725,1/26/2020,1,Central,735,NIGHT CLUB (OPEN EVENINGS ONLY),171,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,14,118,13,13,304,640,0,1,0,1,0,0,0,1,0,0,0
200105726,1/26/2020,1,Central,735,NIGHT CLUB (OPEN EVENINGS ONLY),171,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,14,118,13,13,304,640,0,1,0,1,0,0,0,1,0,0,0
200105727,1/26/2020,1,Central,735,NIGHT CLUB (OPEN EVENINGS ONLY),171,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,14,118,13,13,304,640,0,1,0,1,0,0,0,1,0,0,0
200105728,1/26/2020,1,Central,735,NIGHT CLUB (OPEN EVENINGS ONLY),171,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,14,118,13,13,304,640,0,1,0,1,0,0,0,1,0,0,0
200105731,1/26/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",155,1,440,THEFT PLAIN - PETTY ($950 & UNDER),37,794,794,584,75,14,75,108,108,188,492,0,1,0,1,0,0,0,1,0,0,0
200105732,1/25/2020,1,Central,702,OFFICE BUILDING/OFFICE,118,1,310,BURGLARY,30,794,794,584,23,12,23,2,2,71,932,0,0,0,1,0,0,1,0,0,0,0
200105734,1/25/2020,1,Central,102,SIDEWALK,181,2,624,BATTERY - SIMPLE ASSAULT,30,794,794,416,118,11,118,129,129,304,492,0,1,0,1,0,0,0,1,0,0,0
200105735,1/26/2020,1,Central,753,DETENTION/JAIL FACILITY,127,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,794,794,416,53,3,53,2,2,71,932,0,1,0,1,0,0,1,0,0,0,0
200105736,1/26/2020,1,Central,966,MTA - GOLD LINE - UNION STATION,119,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,40,118,3,3,188,640,0,1,0,1,0,0,0,1,0,0,0
200105737,1/25/2020,1,Central,108,PARKING LOT,144,1,330,BURGLARY FROM VEHICLE,30,794,794,584,127,4,127,74,74,231,492,0,0,0,1,0,0,0,1,0,0,0
200105738,1/22/2020,1,Central,101,STREET,153,1,330,BURGLARY FROM VEHICLE,19,794,794,584,127,33,127,215,215,231,640,0,0,0,1,0,0,0,1,0,0,0
200105739,1/12/2020,1,Central,101,STREET,105,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,29,794,794,416,22,10,22,215,215,304,492,0,1,0,1,0,0,0,1,0,0,0
200105740,1/20/2020,1,Central,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",119,2,354,THEFT OF IDENTITY,26,794,794,416,33,40,33,5,5,231,492,0,1,0,1,0,0,0,1,0,0,0
220207597,10/1/2020,2,Rampart,101,STREET,291,1,210,ROBBERY,1,16,16,584,35,1,35,215,215,304,492,0,0,0,0,0,0,0,1,0,0,0
200105742,1/25/2020,1,Central,108,PARKING LOT,182,1,510,VEHICLE - STOLEN,30,794,794,584,51,43,51,74,74,64,936,0,1,0,1,0,0,1,0,0,0,0
200105836,1/27/2020,1,Central,101,STREET,118,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,794,794,584,43,12,43,215,215,304,492,0,0,0,1,0,0,0,1,0,0,0
200105837,1/27/2020,1,Central,108,PARKING LOT,157,2,624,BATTERY - SIMPLE ASSAULT,27,794,794,416,118,13,118,74,74,188,492,0,1,0,1,0,0,0,1,0,0,0
200105745,1/26/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",164,1,121,"RAPE, FORCIBLE",37,794,794,584,9,15,9,108,108,231,640,0,1,0,1,0,0,0,1,0,0,0
200105748,1/26/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",166,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,37,794,794,416,22,22,22,108,108,231,492,0,0,0,1,0,0,0,1,0,0,0
200105749,1/26/2020,1,Central,503,HOTEL,155,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,794,794,416,53,14,53,7,7,188,640,0,1,0,1,0,0,0,1,0,0,0
200105750,1/26/2020,1,Central,707,GARAGE/CARPORT,162,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,90,118,13,13,304,492,0,0,0,1,0,0,0,1,0,0,0
200105751,1/26/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",166,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,22,118,108,108,231,492,0,1,0,1,0,0,0,1,0,0,0
200105753,1/26/2020,1,Central,102,SIDEWALK,148,1,210,ROBBERY,37,794,794,584,35,7,35,129,129,304,492,0,1,0,1,0,0,0,1,0,0,0
200105754,1/26/2020,1,Central,101,STREET,146,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,6,118,215,215,304,492,0,1,0,1,0,0,0,1,0,0,0
200105755,1/25/2020,1,Central,402,MARKET,162,1,480,BIKE - STOLEN,30,794,794,584,21,90,21,5,5,304,640,0,1,0,1,0,0,0,1,0,0,0
200105757,1/26/2020,1,Central,101,STREET,195,1,510,VEHICLE - STOLEN,37,794,794,584,51,19,51,215,215,64,936,0,1,0,1,0,0,1,0,0,0,0
200105759,1/21/2020,1,Central,707,GARAGE/CARPORT,111,1,310,BURGLARY,25,794,794,584,23,48,23,13,13,45,492,0,1,0,1,0,0,0,1,0,0,0
200105760,1/26/2020,1,Central,404,DEPARTMENT STORE,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),37,794,794,584,50,90,50,35,35,188,492,0,1,0,1,0,0,0,1,0,0,0
200105761,1/26/2020,1,Central,406,OTHER STORE,153,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,794,794,584,43,33,43,15,15,304,492,0,1,0,1,0,0,0,1,0,0,0
200105762,1/26/2020,1,Central,203,OTHER BUSINESS,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),37,794,794,584,50,90,50,40,40,188,492,0,1,0,1,0,0,0,1,0,0,0
200105764,1/26/2020,1,Central,116,OTHER/OUTSIDE,181,2,860,BATTERY WITH SEXUAL CONTACT,37,794,794,416,19,11,19,2,2,5,640,0,1,0,1,0,0,0,1,0,0,0
200105765,1/26/2020,1,Central,101,STREET,182,1,510,VEHICLE - STOLEN,37,794,794,584,51,43,51,215,215,64,936,0,1,0,1,0,0,1,0,0,0,0
200105768,1/26/2020,1,Central,203,OTHER BUSINESS,181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",37,794,794,584,45,11,45,40,40,231,492,0,1,0,1,0,0,0,1,0,0,0
200105769,1/22/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",119,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),19,794,794,416,27,40,27,39,39,188,492,0,1,0,1,0,0,0,1,0,0,0
200105771,1/26/2020,1,Central,101,STREET,192,1,330,BURGLARY FROM VEHICLE,37,794,794,584,127,27,127,215,215,83,492,0,1,0,1,0,0,0,1,0,0,0
200105772,1/26/2020,1,Central,108,PARKING LOT,192,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,27,118,74,74,304,492,0,1,0,1,0,0,0,1,0,0,0
200508100,4/8/2020,5,Harbor,101,STREET,512,1,330,BURGLARY FROM VEHICLE,1,19,19,584,127,1,127,215,215,231,492,0,1,0,0,0,0,0,1,0,0,0
200105774,1/26/2020,1,Central,102,SIDEWALK,153,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,33,118,129,129,188,640,0,1,0,1,0,0,0,1,0,0,0
200105776,1/26/2020,1,Central,108,PARKING LOT,159,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,37,794,794,416,22,26,22,74,74,188,492,0,0,0,1,0,0,0,1,0,0,0
200105777,1/26/2020,1,Central,108,PARKING LOT,159,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,37,794,794,416,22,26,22,74,74,304,640,0,0,0,1,0,0,0,1,0,0,0
200105778,1/26/2020,1,Central,404,DEPARTMENT STORE,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),37,794,794,584,50,90,50,35,35,188,492,0,1,0,1,0,0,0,1,0,0,0
200105779,1/26/2020,1,Central,404,DEPARTMENT STORE,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),37,794,794,584,50,90,50,35,35,304,640,0,1,0,1,0,0,0,1,0,0,0
200105780,1/27/2020,1,Central,102,SIDEWALK,174,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,794,794,584,43,10,43,129,129,188,492,0,0,0,1,0,0,0,0,1,0,0
200105781,1/25/2020,1,Central,506,ABANDONED BUILDING ABANDONED HOUSE,171,1,648,ARSON,30,794,794,584,3,14,3,1,1,71,932,0,1,0,1,0,0,1,0,0,0,0
201110303,6/8/2020,11,Northeast,203,OTHER BUSINESS,1118,1,310,BURGLARY,1,14,14,584,23,1,23,40,40,83,492,0,1,0,0,0,0,1,0,0,0,0
212114920,10/15/2020,21,Topanga,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",2137,1,121,"RAPE, FORCIBLE",3,1,1,584,9,1,9,108,108,188,640,0,1,0,0,0,0,0,1,0,0,0
200105784,1/17/2020,1,Central,101,STREET,142,1,330,BURGLARY FROM VEHICLE,36,794,794,584,127,8,127,215,215,4,492,0,1,0,1,0,0,0,1,0,0,0
200105785,1/23/2020,1,Central,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",152,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",24,794,794,584,45,45,45,5,5,5,492,0,1,0,1,0,0,0,1,0,0,0
200105787,1/24/2020,1,Central,735,NIGHT CLUB (OPEN EVENINGS ONLY),164,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",31,794,794,584,45,15,45,13,13,304,640,0,1,0,1,0,0,0,1,0,0,0
200105788,1/5/2020,1,Central,741,STAPLES CENTER *,181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25,794,794,584,45,11,45,6,6,231,492,0,1,0,1,0,0,0,1,0,0,0
200105789,1/25/2020,1,Central,101,STREET,159,1,330,BURGLARY FROM VEHICLE,30,794,794,584,127,26,127,215,215,231,640,0,1,0,1,0,0,0,1,0,0,0
200105790,1/25/2020,1,Central,101,STREET,159,1,330,BURGLARY FROM VEHICLE,30,794,794,584,127,26,127,215,215,304,492,0,1,0,1,0,0,0,1,0,0,0
200105791,1/23/2020,1,Central,101,STREET,152,1,480,BIKE - STOLEN,24,794,794,584,21,45,21,215,215,231,640,0,1,0,1,0,0,0,1,0,0,0
200105792,1/19/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",176,1,440,THEFT PLAIN - PETTY ($950 & UNDER),24,794,794,584,75,9,75,108,108,304,492,0,1,0,1,0,0,0,1,0,0,0
200105793,1/26/2020,1,Central,207,BAR/COCKTAIL/NIGHTCLUB,182,1,440,THEFT PLAIN - PETTY ($950 & UNDER),37,794,794,584,75,43,75,6,6,304,640,0,1,0,1,0,0,0,1,0,0,0
200105794,1/20/2020,1,Central,900,MTA - RED LINE - UNION STATION,119,2,946,OTHER MISCELLANEOUS CRIME,26,794,794,416,14,40,14,7,7,231,492,0,1,0,1,0,0,1,0,0,0,0
200105795,1/26/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",129,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,794,794,416,53,5,53,39,39,304,492,0,0,0,1,0,0,0,1,0,0,0
200105796,1/20/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",174,1,440,THEFT PLAIN - PETTY ($950 & UNDER),26,794,794,584,75,10,75,108,108,4,492,0,1,0,1,0,0,0,1,0,0,0
200105805,1/27/2020,1,Central,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",162,2,888,TRESPASSING,27,794,794,416,19,90,19,5,5,231,492,0,1,0,1,0,0,0,1,0,0,0
200105807,1/25/2020,1,Central,735,NIGHT CLUB (OPEN EVENINGS ONLY),163,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,794,794,416,34,15,34,13,13,304,640,0,1,0,1,0,0,0,1,0,0,0
200105808,1/24/2020,1,Central,108,PARKING LOT,182,1,330,BURGLARY FROM VEHICLE,31,794,794,584,127,43,127,74,74,231,640,0,0,0,1,0,0,0,1,0,0,0
200105809,1/26/2020,1,Central,101,STREET,155,1,510,VEHICLE - STOLEN,37,794,794,584,51,14,51,215,215,64,936,0,1,0,1,0,0,1,0,0,0,0
200105812,1/20/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",135,2,664,"BUNCO, PETTY THEFT",26,794,794,416,2,13,2,108,108,45,640,0,1,0,1,0,0,0,1,0,0,0
200105821,1/26/2020,1,Central,102,SIDEWALK,185,2,662,"BUNCO, GRAND THEFT",37,794,794,416,5,20,5,129,129,304,640,0,1,0,1,0,0,0,1,0,0,0
200105824,1/26/2020,1,Central,210,RESTAURANT/FAST FOOD,111,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",37,794,794,584,45,48,45,15,15,304,492,0,1,0,1,0,0,0,1,0,0,0
200105825,1/27/2020,1,Central,101,STREET,157,2,901,VIOLATION OF RESTRAINING ORDER,27,794,794,416,6,13,6,215,215,231,492,0,1,0,1,0,0,0,1,0,0,0
200105826,1/27/2020,1,Central,409,BEAUTY SUPPLY STORE,146,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),27,794,794,584,50,6,50,2,2,45,640,0,1,0,1,0,0,0,1,0,0,0
200105829,1/25/2020,1,Central,108,PARKING LOT,182,1,510,VEHICLE - STOLEN,30,794,794,584,51,43,51,74,74,64,936,0,1,0,1,0,0,1,0,0,0,0
200105830,1/27/2020,1,Central,101,STREET,123,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,27,794,794,584,17,5,17,215,215,188,640,0,1,0,1,0,0,0,1,0,0,0
200105834,1/27/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",118,2,624,BATTERY - SIMPLE ASSAULT,27,794,794,416,118,12,118,108,108,304,640,0,1,0,1,0,0,0,0,1,0,0
200517231,11/29/2020,5,Harbor,301,GAS STATION,506,2,624,BATTERY - SIMPLE ASSAULT,1,19,19,416,118,1,118,1,1,304,492,0,1,0,0,0,0,0,1,0,0,0
200105838,1/27/2020,1,Central,517,MISSIONS/SHELTERS,166,1,440,THEFT PLAIN - PETTY ($950 & UNDER),27,794,794,584,75,22,75,11,11,188,640,0,1,0,1,0,0,0,1,0,0,0
200600544,1/18/2020,6,Hollywood,501,SINGLE FAMILY DWELLING,629,2,900,VIOLATION OF COURT ORDER,36,17,17,416,5,1,5,70,70,231,492,0,1,0,0,0,0,0,1,0,0,0
201107274,3/12/2020,11,Northeast,101,STREET,1148,1,330,BURGLARY FROM VEHICLE,2,14,14,584,127,1,127,215,215,231,492,0,1,0,0,0,0,0,1,0,0,0
200105903,1/28/2020,1,Central,702,OFFICE BUILDING/OFFICE,182,2,624,BATTERY - SIMPLE ASSAULT,21,794,794,416,118,43,118,2,2,231,492,0,1,0,1,0,0,0,1,0,0,0
200105906,1/28/2020,1,Central,404,DEPARTMENT STORE,162,2,888,TRESPASSING,21,794,794,416,19,90,19,35,35,304,492,0,1,0,1,0,0,0,1,0,0,0
210211279,1/1/2020,2,Rampart,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",261,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),40,16,16,416,4,1,4,108,108,304,640,0,1,0,0,0,0,1,0,0,0,0
200105848,1/27/2020,1,Central,404,DEPARTMENT STORE,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),27,794,794,584,50,90,50,35,35,304,492,0,1,0,1,0,0,0,1,0,0,0
200105850,1/27/2020,1,Central,203,OTHER BUSINESS,192,1,440,THEFT PLAIN - PETTY ($950 & UNDER),27,794,794,584,75,27,75,40,40,71,932,0,1,0,1,0,0,1,0,0,0,0
200105854,1/26/2020,1,Central,203,OTHER BUSINESS,144,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,4,118,40,40,304,640,0,1,0,1,0,0,0,1,0,0,0
200409340,5/27/2020,4,Hollenbeck,101,STREET,439,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,16,16,584,27,2,27,215,215,64,936,0,1,0,0,0,0,1,0,0,0,0
200105857,1/26/2020,1,Central,403,DRUG STORE,153,2,624,BATTERY - SIMPLE ASSAULT,37,794,794,416,118,33,118,9,9,304,492,0,1,0,1,0,0,0,1,0,0,0
200105859,1/27/2020,1,Central,101,STREET,138,1,330,BURGLARY FROM VEHICLE,27,794,794,584,127,26,127,215,215,45,492,0,1,0,1,0,0,0,1,0,0,0
200208234,3/25/2020,2,Rampart,122,"VEHICLE, PASSENGER/TRUCK",245,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,16,16,416,53,1,53,39,39,304,640,0,1,0,0,0,0,0,1,0,0,0
200105861,1/25/2020,1,Central,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,111,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,30,794,794,416,22,48,22,2,2,304,492,0,0,0,1,0,0,1,0,0,0,0
200105862,1/28/2020,1,Central,101,STREET,111,1,210,ROBBERY,21,794,794,584,35,48,35,215,215,45,640,0,1,0,1,0,0,0,1,0,0,0
200105863,1/27/2020,1,Central,102,SIDEWALK,162,1,350,"THEFT, PERSON",27,794,794,584,16,90,16,129,129,188,492,0,1,0,1,0,0,0,1,0,0,0
200105864,1/27/2020,1,Central,102,SIDEWALK,162,2,625,OTHER ASSAULT,27,794,794,416,6,90,6,129,129,231,492,0,0,0,1,0,0,0,1,0,0,0
200105865,1/27/2020,1,Central,903,MTA - RED LINE - 7TH AND METRO CENTER,152,1,350,"THEFT, PERSON",27,794,794,584,16,45,16,5,5,83,492,0,1,0,1,0,0,0,1,0,0,0
200105866,1/27/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",182,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),27,794,794,416,27,43,27,39,39,188,492,0,1,0,1,0,0,0,1,0,0,0
200105869,1/27/2020,1,Central,101,STREET,148,1,440,THEFT PLAIN - PETTY ($950 & UNDER),27,794,794,584,75,7,75,215,215,304,492,0,1,0,1,0,0,0,0,1,0,0
200105870,1/3/2020,1,Central,101,STREET,161,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",27,794,794,584,45,20,45,215,215,231,640,0,1,0,1,0,0,0,1,0,0,0
200105871,1/27/2020,1,Central,834,LA UNION STATION (NOT LINE SPECIFIC),119,1,440,THEFT PLAIN - PETTY ($950 & UNDER),27,794,794,584,75,40,75,17,17,231,492,0,1,0,1,0,0,0,1,0,0,0
200105872,1/27/2020,1,Central,738,LIBRARY,123,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,794,794,416,53,5,53,7,7,71,932,0,1,0,1,0,0,1,0,0,0,0
200105878,1/27/2020,1,Central,404,DEPARTMENT STORE,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),27,794,794,584,50,90,50,35,35,71,932,0,1,0,1,0,0,1,0,0,0,0
200105880,1/25/2020,1,Central,101,STREET,192,1,330,BURGLARY FROM VEHICLE,30,794,794,584,127,27,127,215,215,71,932,0,1,0,1,0,0,1,0,0,0,0
200105882,1/27/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",195,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,794,794,416,53,19,53,39,39,231,492,0,1,0,1,0,0,0,1,0,0,0
200105884,1/27/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",135,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,794,794,416,53,13,53,39,39,231,492,0,1,0,1,0,0,1,0,0,0,0
200105885,1/27/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",144,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",27,794,794,416,11,4,11,108,108,231,492,0,1,0,1,0,0,0,1,0,0,0
200404630,1/16/2020,4,Hollenbeck,101,STREET,471,1,330,BURGLARY FROM VEHICLE,33,16,16,584,127,1,127,215,215,83,492,0,1,0,0,0,0,0,1,0,0,0
200105891,1/25/2020,1,Central,503,HOTEL,171,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",30,794,794,584,45,14,45,7,7,45,492,0,1,0,1,0,0,0,1,0,0,0
